Filename,Landmark Group,Index,X,Y,Z
droopy face 153.png,rightEyeLower1,110,-1.2084516859818841,-0.19165382916928805,-0.1200894960523964
droopy face 153.png,rightEyeLower1,24,-1.0611627098896996,-0.18007631729903378,-0.2615174321858114
droopy face 153.png,rightEyeLower1,23,-0.8990147483498738,-0.19749458466988146,-0.341384370914
droopy face 153.png,rightEyeLower1,22,-0.7361435285425441,-0.23276335996473435,-0.3476207002742654
droopy face 153.png,rightEyeLower1,26,-0.6046352638415664,-0.29128779729735366,-0.28087796237517887
droopy face 153.png,rightEyeLower1,112,-0.5253098494969132,-0.34655913434588503,-0.22535655340608574
droopy face 153.png,rightEyeLower1,243,-0.47421863626006266,-0.4061159077555704,-0.17947677013312557
droopy face 153.png,rightEyeUpper2,113,-1.4630816904980828,-0.4367960248066223,0.028157644208026616
droopy face 153.png,rightEyeUpper2,225,-1.407471021705246,-0.5913596452262956,-0.25304455556037136
droopy face 153.png,rightEyeUpper2,224,-1.2778325587529036,-0.6902385460554544,-0.46774407890218717
droopy face 153.png,rightEyeUpper2,223,-1.0818313205899994,-0.7471527706319483,-0.5913245772041359
droopy face 153.png,rightEyeUpper2,222,-0.8450946243660774,-0.7535387280397641,-0.5865650698957101
droopy face 153.png,rightEyeUpper2,221,-0.5640503764177174,-0.6853630966714158,-0.4979003327924833
droopy face 153.png,rightEyeUpper2,189,-0.4138703142896182,-0.5479300189174431,-0.37421618696082176
droopy face 153.png,rightEyeLower2,226,-1.4714454999859907,-0.2617979755060768,0.2868535401441188
droopy face 153.png,rightEyeLower2,31,-1.4153999935771922,-0.10539149795479887,0.18477904062297884
droopy face 153.png,rightEyeLower2,228,-1.3148286729211975,-0.05171674361471243,0.007739365319231333
droopy face 153.png,rightEyeLower2,229,-1.132103221877014,-0.02807626612119756,-0.18781532483972124
droopy face 153.png,rightEyeLower2,230,-0.9101612589753898,-0.05967893201594331,-0.30900199645367193
droopy face 153.png,rightEyeLower2,231,-0.7045749666350924,-0.12567226205154636,-0.35696482995283113
droopy face 153.png,rightEyeLower2,232,-0.5502681008281066,-0.20204123249274925,-0.3419062630795641
droopy face 153.png,rightEyeLower2,233,-0.44626792331741233,-0.27214822294613483,-0.3564879682524827
droopy face 153.png,rightEyeLower2,244,-0.3698879821612375,-0.3770732635560051,-0.3915563151366472
droopy face 153.png,rightEyeLower3,143,-1.748458089321882,-0.13309709049079566,0.8873108222466289
droopy face 153.png,rightEyeLower3,111,-1.575262137082067,0.041372747783882564,0.370963821141406
droopy face 153.png,rightEyeLower3,117,-1.4465365735186975,0.13476807504687152,0.04838381617250015
droopy face 153.png,rightEyeLower3,118,-1.224429047817324,0.16332881304008706,-0.2604137549663559
droopy face 153.png,rightEyeLower3,119,-0.9076305040504927,0.09741054162321809,-0.38719297374242745
droopy face 153.png,rightEyeLower3,120,-0.6786587745260491,-9.471179791489528e-05,-0.4421137891412798
droopy face 153.png,rightEyeLower3,121,-0.5114999260230636,-0.1006493616398551,-0.5171802434322272
droopy face 153.png,rightEyeLower3,128,-0.3911254513248065,-0.20909450209796682,-0.5564346317387998
droopy face 153.png,rightEyeLower3,245,-0.30642219899003126,-0.3563438281636907,-0.6447166660694558
droopy face 153.png,rightEyebrowUpper,156,-1.7195268500058063,-0.45805833904935206,0.5410986798454747
droopy face 153.png,rightEyebrowUpper,70,-1.6714288771940533,-0.7317205692498421,0.11429393230976997
droopy face 153.png,rightEyebrowUpper,63,-1.5267769640886981,-0.9314371768015401,-0.3298003371454864
droopy face 153.png,rightEyebrowUpper,105,-1.2714447292732896,-1.0497204109902882,-0.6967230253532034
droopy face 153.png,rightEyebrowUpper,66,-0.9208019301413825,-1.0775903109503795,-1.0119896041877945
droopy face 153.png,rightEyebrowUpper,107,-0.5124434587485637,-1.0726963769811302,-1.1395091319021866
droopy face 153.png,rightEyebrowUpper,55,-0.43559376316487686,-0.8564426006202909,-0.9923494020362683
droopy face 153.png,rightEyebrowUpper,193,-0.25879385080351686,-0.581211234519699,-0.8388474856303033
droopy face 153.png,rightEyebrowLower,35,-1.613330418028822,-0.19088923950830317,0.540641497407684
droopy face 153.png,rightEyebrowLower,124,-1.5982615423050581,-0.44521435302269713,0.1841470467098908
droopy face 153.png,rightEyebrowLower,46,-1.5644949086994884,-0.6771339087060315,-0.18645777773719097
droopy face 153.png,rightEyebrowLower,53,-1.4192520058432456,-0.8319888013775085,-0.49530477744878515
droopy face 153.png,rightEyebrowLower,52,-1.1945455790234292,-0.9255562780098329,-0.7514691294083053
droopy face 153.png,rightEyebrowLower,65,-0.8753729516757203,-0.9447692305629484,-0.9244615968173958
droopy face 153.png,leftEyeUpper0,466,1.1097317670329592,-0.6448926844131005,0.27568366581501846
droopy face 153.png,leftEyeUpper0,388,1.0525790472318763,-0.6599701311295483,0.1428041145963369
droopy face 153.png,leftEyeUpper0,387,0.9582146116863461,-0.6783240172528247,0.009971279295757123
droopy face 153.png,leftEyeUpper0,386,0.8174531323199772,-0.678453596062281,-0.10283200598715304
droopy face 153.png,leftEyeUpper0,385,0.6816480229619308,-0.6548497143132235,-0.14330992897492043
droopy face 153.png,leftEyeUpper0,384,0.5503488697234351,-0.6133307219484145,-0.09219894598429901
droopy face 153.png,leftEyeUpper0,398,0.46513809049958216,-0.5586458503761111,-0.0187239825011069
droopy face 153.png,leftEyeLower0,263,1.1520955946140485,-0.6354254026645683,0.4517870929487347
droopy face 153.png,leftEyeLower0,249,1.0979846612883226,-0.596272997345665,0.3185203785522076
droopy face 153.png,leftEyeLower0,390,1.0338976444365215,-0.5663946258390012,0.20556547590142865
droopy face 153.png,leftEyeLower0,373,0.9421471670731516,-0.5351271097468118,0.07740040920650204
droopy face 153.png,leftEyeLower0,374,0.8025271688992504,-0.5054048302930376,-0.03194626225159538
droopy face 153.png,leftEyeLower0,380,0.6677726791422769,-0.4969338490160598,-0.0671939504256997
droopy face 153.png,leftEyeLower0,381,0.5423961440354528,-0.5063818993274538,-0.034160917190568386
droopy face 153.png,leftEyeLower0,382,0.4649973848351934,-0.511804791174498,0.03284565759190628
droopy face 153.png,leftEyeLower0,362,0.4275271029620909,-0.5202490724950605,0.0304592497412529
droopy face 153.png,leftEyeUpper1,467,1.1899381494073236,-0.7344383634147496,0.30866634198488496
droopy face 153.png,leftEyeUpper1,260,1.1080108484919384,-0.7909914850841995,0.08120719215398389
droopy face 153.png,leftEyeUpper1,259,0.9978466206210086,-0.8379682846236726,-0.08526305219358364
droopy face 153.png,leftEyeUpper1,257,0.8353570194975377,-0.8422034951926887,-0.23338603843861505
droopy face 153.png,leftEyeUpper1,258,0.6660792786832213,-0.8094409682542217,-0.2537953965168609
droopy face 153.png,leftEyeUpper1,286,0.5222212362821114,-0.7378843382091665,-0.16723457796451133
droopy face 153.png,leftEyeUpper1,414,0.39212327328185714,-0.6110935269989832,-0.09695182640488814
droopy face 153.png,leftEyeLower1,359,1.2038612604635965,-0.6374596406026465,0.5294550922704634
droopy face 153.png,leftEyeLower1,255,1.164417724429942,-0.5444003967071235,0.38678569790894357
droopy face 153.png,leftEyeLower1,339,1.095767638458285,-0.4805706967060731,0.2297718586527594
droopy face 153.png,leftEyeLower1,254,0.9669033162646279,-0.4365273448256315,0.05148243240824325
droopy face 153.png,leftEyeLower1,253,0.8135081816261539,-0.4120205190959823,-0.074826960046514
droopy face 153.png,leftEyeLower1,252,0.6528459369079095,-0.40445696291116234,-0.12653321598108427
droopy face 153.png,leftEyeLower1,256,0.516849758603387,-0.42857150466578603,-0.10787381143512904
droopy face 153.png,leftEyeLower1,341,0.4307864380477023,-0.4619964892641247,-0.06794471855924596
droopy face 153.png,leftEyeLower1,463,0.3715317002308331,-0.5070451038392532,-0.04401710203471719
droopy face 153.png,leftEyeUpper2,342,1.2721471212560331,-0.7602536737217327,0.4308234794493316
droopy face 153.png,leftEyeUpper2,445,1.2020502591448212,-0.891001679870845,0.11722771381344246
droopy face 153.png,leftEyeUpper2,444,1.0721296060500607,-0.9548526651518349,-0.13853327186335668
droopy face 153.png,leftEyeUpper2,443,0.8867774112997849,-0.9639313971849802,-0.3232250978434112
droopy face 153.png,leftEyeUpper2,442,0.6644074254015536,-0.9204209241549539,-0.38101531698837654
droopy face 153.png,leftEyeUpper2,441,0.4143280289869624,-0.7949789275262004,-0.3532155674587281
droopy face 153.png,leftEyeUpper2,413,0.29857243838613245,-0.6293981208950312,-0.26672969793822493
droopy face 153.png,leftEyeLower2,446,1.3075595178863126,-0.6030092283075731,0.693120142226421
droopy face 153.png,leftEyeLower2,261,1.2980629239582562,-0.44681523012972635,0.5847258856317588
droopy face 153.png,leftEyeLower2,448,1.2249712637946657,-0.37435677638197107,0.382672148312976
droopy face 153.png,leftEyeLower2,449,1.0707744703155413,-0.31214289052650396,0.1350174121537709
droopy face 153.png,leftEyeLower2,450,0.8618083863798975,-0.2872547968877629,-0.0466337396204893
droopy face 153.png,leftEyeLower2,451,0.6545556924534162,-0.29734028531945056,-0.14901768203327978
droopy face 153.png,leftEyeLower2,452,0.4942896042736539,-0.3327216485424045,-0.18469593585941305
droopy face 153.png,leftEyeLower2,453,0.3843735583495059,-0.37469211289750926,-0.2286999639655997
droopy face 153.png,leftEyeLower2,464,0.29267136743184874,-0.45661560783801375,-0.2915702729452434
droopy face 153.png,leftEyeLower3,372,1.5667037858675608,-0.5450131887138029,1.3892828656439613
droopy face 153.png,leftEyeLower3,340,1.4718720621377137,-0.3471418655624745,0.8157196062482333
droopy face 153.png,leftEyeLower3,346,1.3910854636011558,-0.23308712027539316,0.46540775061033085
droopy face 153.png,leftEyeLower3,347,1.20807671909523,-0.15484877945915218,0.08749661847163814
droopy face 153.png,leftEyeLower3,348,0.9069598475849847,-0.14039682123215488,-0.12364016070843033
droopy face 153.png,leftEyeLower3,349,0.6718492493413494,-0.17541148015860716,-0.24068711198117915
droopy face 153.png,leftEyeLower3,350,0.49532360918372875,-0.23006685107976632,-0.36508656117301896
droopy face 153.png,leftEyeLower3,357,0.36310623466305,-0.30468744115821883,-0.4391222044263941
droopy face 153.png,leftEyeLower3,465,0.25593446840357725,-0.4244856644823104,-0.5644916893582212
droopy face 153.png,leftEyebrowUpper,383,1.4807243175805065,-0.8410201083132448,1.023172800695081
droopy face 153.png,leftEyebrowUpper,300,1.3941594410403215,-1.0827476969371255,0.5665701063556589
droopy face 153.png,leftEyebrowUpper,293,1.2388434923597575,-1.2315252687599096,0.04730061130296876
droopy face 153.png,leftEyebrowUpper,334,0.9990467724410629,-1.2879824199566499,-0.40215011447021576
droopy face 153.png,leftEyebrowUpper,296,0.6838017022825388,-1.2418852252750276,-0.8147226645754246
droopy face 153.png,leftEyebrowUpper,336,0.310835118760799,-1.15369433567023,-1.0460566868057564
droopy face 153.png,leftEyebrowUpper,285,0.28212025983451683,-0.929219773428193,-0.9081258085392674
droopy face 153.png,leftEyebrowUpper,417,0.17164866018012523,-0.6299662884990306,-0.7753542537454415
droopy face 153.png,leftEyebrowLower,265,1.4452971234910568,-0.5702278433579316,0.9875114053803128
droopy face 153.png,leftEyebrowLower,353,1.387973843502698,-0.8017457794171443,0.6288321935617551
droopy face 153.png,leftEyebrowLower,276,1.321302463387077,-1.0050304720534387,0.2315095597248464
droopy face 153.png,leftEyebrowLower,283,1.1705802171628965,-1.1151868369908975,-0.14764063658769144
droopy face 153.png,leftEyebrowLower,282,0.9573701180954666,-1.1501613526262358,-0.481551236121474
droopy face 153.png,leftEyebrowLower,295,0.66856343459196,-1.103246541796762,-0.7427066723489891
droopy face 153.png,midwayBetweenEyes,168,-0.03858546216457221,-0.6387078168868184,-1.0614664585373814
droopy face 153.png,noseTip,1,0.1589815159214776,0.5442576513567751,-2.3880417448300646
droopy face 153.png,noseBottom,2,0.15937481680994445,0.7101708070957716,-1.449046256441327
droopy face 153.png,noseRightCorner,98,-0.3730054433619993,0.7284231213568805,-1.019117295405323
droopy face 153.png,noseLeftCorner,327,0.6214475457809133,0.5800785369391817,-0.901426425462527
droopy face 153.png,rightCheek,205,-1.0333284295863083,0.7313474200797976,-0.5892112371849744
droopy face 153.png,leftCheek,425,1.1859163557676349,0.4289082382530223,-0.30918738318576094
droopy face 147.png,silhouette,10,0.1796996730704145,-1.817936346855445,0.595191890500569
droopy face 147.png,silhouette,338,0.6579611199801738,-1.7503056049248251,0.6811031414404776
droopy face 147.png,silhouette,297,1.0552518585753512,-1.6217227198280346,0.9751418592044196
droopy face 147.png,silhouette,332,1.4212875590126919,-1.3902826524059817,1.4277826317696711
droopy face 147.png,silhouette,284,1.655756113321295,-1.0844548457815788,1.943655571405188
droopy face 147.png,silhouette,251,1.8001397885014545,-0.7246480076664048,2.3717217231527896
droopy face 147.png,silhouette,389,1.877197971099785,-0.3607333366538462,2.785336760062175
droopy face 147.png,silhouette,356,1.8920327531976746,0.07709951213120915,3.0057306803230572
droopy face 147.png,silhouette,454,1.8562899941187472,0.4692563120762558,2.978917127411653
droopy face 147.png,silhouette,323,1.8207334360516427,0.8561434049498722,2.717985128200396
droopy face 147.png,silhouette,361,1.748240865391725,1.2718579193156263,2.309606893866955
droopy face 147.png,silhouette,288,1.6013337977864888,1.6928326001937235,1.7236253711964185
droopy face 147.png,silhouette,397,1.4113087518171965,1.9980284484803332,1.0269071610389995
droopy face 147.png,silhouette,365,1.2104563935465522,2.193917696498781,0.3200239969910016
droopy face 147.png,silhouette,379,0.9538386758092889,2.3563017454239805,-0.2319125094207332
droopy face 147.png,silhouette,378,0.7223276756909539,2.461097735278514,-0.6679167608545434
droopy face 147.png,silhouette,400,0.4709913376429974,2.5439164250654693,-1.121875885592301
droopy face 147.png,silhouette,377,0.1699162847586146,2.59720418082934,-1.4424927704410606
droopy face 147.png,silhouette,152,-0.22185755752091552,2.586059563394822,-1.5679354321941323
droopy face 147.png,silhouette,148,-0.6152505189948373,2.5184149254324883,-1.4871416947200393
droopy face 147.png,silhouette,176,-0.9114592268709694,2.40665432744435,-1.201963199553828
droopy face 147.png,silhouette,149,-1.162813539769077,2.274238004225659,-0.7770853711740994
droopy face 147.png,silhouette,150,-1.3931600922231278,2.1266501180238477,-0.36951698060648563
droopy face 147.png,silhouette,136,-1.6471094665001205,1.9149977923588772,0.15326963288824025
droopy face 147.png,silhouette,172,-1.8357421529230826,1.6821455147884707,0.824538240329678
droopy face 147.png,silhouette,58,-1.9886219406080576,1.3468960757635686,1.5036347566691548
droopy face 147.png,silhouette,132,-2.068192454185218,0.9064648764514794,2.082605782840805
droopy face 147.png,silhouette,93,-2.067293942124453,0.48414705077668113,2.4877022364816894
droopy face 147.png,silhouette,234,-2.0336014681967503,0.09842950600507176,2.741277470894009
droopy face 147.png,silhouette,127,-1.9911186012047044,-0.29362753287647686,2.7656743817973726
droopy face 147.png,silhouette,162,-1.880078042608283,-0.7193843152952686,2.5477869162197746
droopy face 147.png,silhouette,21,-1.724136999674475,-1.0608817835049487,2.143038220662654
droopy face 147.png,silhouette,54,-1.4961389305267219,-1.387674346512944,1.7433911830161224
droopy face 147.png,silhouette,103,-1.1843536323137667,-1.640543546661982,1.2652732999427683
droopy face 147.png,silhouette,67,-0.750163522166469,-1.794407668918916,0.8617826203177947
droopy face 147.png,silhouette,109,-0.3141611784090523,-1.8419804223861376,0.6254251355110656
droopy face 147.png,lipsUpperOuter,61,-0.8088226020606393,1.2547255640366424,-1.038800225123033
droopy face 147.png,lipsUpperOuter,185,-0.7565501246932796,1.1659510765378172,-1.211904739094082
droopy face 147.png,lipsUpperOuter,40,-0.643502835390231,1.0797612509377708,-1.4069276959363823
droopy face 147.png,lipsUpperOuter,39,-0.4904225589920308,0.978707234279976,-1.5835473013706893
droopy face 147.png,lipsUpperOuter,37,-0.26037996586297324,0.9057489197130278,-1.7171435493826812
droopy face 147.png,lipsUpperOuter,0,-0.053686472633568946,0.946035382282642,-1.7541074243803445
droopy face 147.png,lipsUpperOuter,267,0.15044583489608165,0.94575414319303,-1.6893547202051522
droopy face 147.png,lipsUpperOuter,269,0.34591864314197796,1.0637115417117176,-1.5229940846549999
droopy face 147.png,lipsUpperOuter,270,0.4600432712201164,1.194588516462046,-1.3290407393117667
droopy face 147.png,lipsUpperOuter,409,0.5416698311184215,1.3027647678818413,-1.119976890217819
droopy face 147.png,lipsUpperOuter,291,0.5747896447560501,1.4033218458532715,-0.9385072673039453
droopy face 147.png,lipsLowerOuter,146,-0.7487695494925612,1.3110633950599768,-1.2681681768159745
droopy face 147.png,lipsLowerOuter,91,-0.6545419282978523,1.3705516846166483,-1.5098147130417099
droopy face 147.png,lipsLowerOuter,181,-0.5102946776214047,1.451032107813423,-1.687605394887223
droopy face 147.png,lipsLowerOuter,84,-0.32497074630705003,1.5176944829966992,-1.8365682298288084
droopy face 147.png,lipsLowerOuter,17,-0.1080412672569097,1.5504617405849046,-1.8554294236956126
droopy face 147.png,lipsLowerOuter,314,0.10403661537997576,1.5633435693871138,-1.8107415522138623
droopy face 147.png,lipsLowerOuter,405,0.29126541991676735,1.5339486920327505,-1.6368536780428053
droopy face 147.png,lipsLowerOuter,321,0.43370781128059377,1.4856158048904347,-1.4442619950128652
droopy face 147.png,lipsLowerOuter,375,0.5200930975330391,1.447684615994591,-1.1862261885454146
droopy face 147.png,lipsLowerOuter,291,0.5747896447560501,1.4033218458532715,-0.9385072673039453
droopy face 147.png,lipsUpperInner,78,-0.704471222635241,1.241476631113037,-1.1211373253167922
droopy face 147.png,lipsUpperInner,191,-0.6116477137734995,1.2021861199507358,-1.201025593533007
droopy face 147.png,lipsUpperInner,80,-0.5088490848650115,1.1827826968020982,-1.332988666150089
droopy face 147.png,lipsUpperInner,81,-0.384511515645818,1.1632863569040903,-1.4499482866175173
droopy face 147.png,lipsUpperInner,82,-0.24062537509997275,1.161724194055302,-1.5465313903562083
droopy face 147.png,lipsUpperInner,13,-0.08412849449225758,1.1732413081011348,-1.5685164478420364
droopy face 147.png,lipsUpperInner,312,0.06309497656499967,1.1917110008799843,-1.5179781957210063
